Site,Station,Water Year,Month,Snow Depth (in)
Navajo Whiskey Ck,08N03S,2019.0,May,0
North Costilla,05N16S,2003.0,May,0
North Costilla,05N16S,2004.0,May,14
North Costilla,05N16S,2005.0,May,17
North Costilla,05N16S,2006.0,May,0
North Costilla,05N16S,2007.0,May,1
North Costilla,05N16S,2008.0,May,0
North Costilla,05N16S,2009.0,May,1
North Costilla,05N16S,2010.0,May,16
North Costilla,05N16S,2011.0,May,2
North Costilla,05N16S,2012.0,May,0
North Costilla,05N16S,2013.0,May,0
North Costilla,05N16S,2014.0,May,0
North Costilla,05N16S,2015.0,May,0
North Costilla,05N16S,2016.0,May,7
North Costilla,05N16S,2017.0,May,3
North Costilla,05N16S,2018.0,May,0
North Costilla,05N16S,2019.0,May,12
Ojo Redondo,08P02,1982.0,May,0
Palo,05N13,1977.0,May,0
Palo,05N13,1979.0,May,7
Palo,05N13,1980.0,May,21
Palo,05N13S,2011.0,May,0
Palo,05N13S,2012.0,May,0
Palo,05N13S,2013.0,May,0
Palo,05N13S,2014.0,May,0
Palo,05N13S,2015.0,May,0
Palo,05N13S,2016.0,May,2
Palo,05N13S,2017.0,May,5
Palo,05N13S,2018.0,May,0
Palo,05N13S,2019.0,May,0
Panchuela,05P02,1973.0,May,16
Panchuela,05P02,1975.0,May,0
Panchuela,05P02,1979.0,May,1
Panchuela,05P02,1980.0,May,0
Panchuela,05P02,1984.0,May,0
Panchuela,05P02,1985.0,May,0
Panchuela,05P02,1986.0,May,0
Panchuela,05P02,1987.0,May,0
Panchuela,05P02,1988.0,May,0
Panchuela,05P02,1989.0,May,0
Panchuela,05P02,1990.0,May,0
Panchuela,05P02,1991.0,May,0
Panchuela,05P02,1992.0,May,0
Panchuela,05P02,1993.0,May,0
Panchuela,05P02,1994.0,May,0
Panchuela,05P02,1995.0,May,0
Panchuela,05P02,1996.0,May,0
Panchuela,05P02,1997.0,May,0
Panchuela,05P02,1998.0,May,0
Quemazon,06P01S,2002.0,May,0
Quemazon,06P01S,2003.0,May,0
Quemazon,06P01S,2004.0,May,0
Quemazon,06P01S,2005.0,May,0
Quemazon,06P01S,2006.0,May,0
Quemazon,06P01S,2007.0,May,0
Quemazon,06P01S,2008.0,May,1
Quemazon,06P01S,2009.0,May,2
Quemazon,06P01S,2010.0,May,1
Quemazon,06P01S,2011.0,May,1
Quemazon,06P01S,2012.0,May,0
Quemazon,06P01S,2013.0,May,0
Quemazon,06P01S,2014.0,May,0
Quemazon,06P01S,2015.0,May,0
Quemazon,06P01S,2016.0,May,2
Quemazon,06P01S,2017.0,May,0
Quemazon,06P01S,2018.0,May,0
Quemazon,06P01S,2019.0,May,0
Red River Pass #2,05N11S,2002.0,May,0
Red River Pass #2,05N11S,2003.0,May,1
Red River Pass #2,05N11S,2004.0,May,0
Red River Pass #2,05N11S,2006.0,May,0
Red River Pass #2,05N11S,2007.0,May,0
Red River Pass #2,05N11S,2010.0,May,0
Red River Pass #2,05N11S,2011.0,May,0
Red River Pass #2,05N11S,2012.0,May,0
Red River Pass #2,05N11S,2013.0,May,0
Red River Pass #2,05N11S,2014.0,May,0
Red River Pass #2,05N11S,2015.0,May,0
Red River Pass #2,05N11S,2016.0,May,5
Red River Pass #2,05N11S,2017.0,May,2
Red River Pass #2,05N11S,2018.0,May,0
Red River Pass #2,05N11S,2019.0,May,0
Rice Park,08P03S,1999.0,May,0
Rice Park,08P03S,2000.0,May,0
Rice Park,08P03S,2001.0,May,0
Rice Park,08P03S,2002.0,May,0
Rice Park,08P03S,2003.0,May,0
Rice Park,08P03S,2004.0,May,0
Rice Park,08P03S,2005.0,May,1
Rice Park,08P03S,2006.0,May,0
Rice Park,08P03S,2007.0,May,1
Rice Park,08P03S,2008.0,May,1
Rice Park,08P03S,2009.0,May,1
Rice Park,08P03S,2010.0,May,0
Rice Park,08P03S,2011.0,May,0
Rice Park,08P03S,2012.0,May,0
Rice Park,08P03S,2013.0,May,0
Rice Park,08P03S,2014.0,May,0
Rice Park,08P03S,2015.0,May,0
Rice Park,08P03S,2016.0,May,1
Rice Park,08P03S,2017.0,May,0
Rice Park,08P03S,2018.0,May,0
Rice Park,08P03S,2019.0,May,0
Rio En Medio,05P05,1963.0,May,0
Rio En Medio,05P05,1964.0,May,0
Rio En Medio,05P05,1968.0,May,70
Rio En Medio,05P05,1972.0,May,0
Rio En Medio,05P05,1973.0,May,48
Rio En Medio,05P05,1974.0,May,0
Rio En Medio,05P05,1975.0,May,21
Rio En Medio,05P05,1976.0,May,0
Rio En Medio,05P05,1977.0,May,0
Rio En Medio,05P05,1978.0,May,6
Rio En Medio,05P05,1979.0,May,26
Rio En Medio,05P05,1980.0,May,30
Rio En Medio,05P05,1981.0,May,0
Rio En Medio,05P05,1982.0,May,7
Rio En Medio,05P05,1983.0,May,50
Rio En Medio,05P05,1984.0,May,25
Rio En Medio,05P05,1985.0,May,38
Rio En Medio,05P05,1986.0,May,7
Rio En Medio,05P05,1987.0,May,15
Rio En Medio,05P05,1988.0,May,5
Rio En Medio,05P05,1989.0,May,0
Rio En Medio,05P05,1990.0,May,11
Rio En Medio,05P05,1991.0,May,16
Rio En Medio,05P05,1992.0,May,22
Rio En Medio,05P05,1993.0,May,28
Rio En Medio,05P05,1994.0,May,21
Rio En Medio,05P05,1995.0,May,22
Rio En Medio,05P05,1996.0,May,0
Rio En Medio,05P05,1997.0,May,22
Rio En Medio,05P05,1998.0,May,26
Rio En Medio,05P05,1999.0,May,10
Rio En Medio,05P05,2000.0,May,0
Rio En Medio,05P05,2001.0,May,2
Rio En Medio,05P05,2002.0,May,0
Rio En Medio,05P05,2003.0,May,10
Rio En Medio,05P05,2005.0,May,31
Rio En Medio,05P05,2006.0,May,0
Rio En Medio,05P05,2007.0,May,7
Rio En Medio,05P05,2009.0,May,9
Rio En Medio,05P05,2010.0,May,28
Rio En Medio,05P05,2011.0,May,1
Rio En Medio,05P05,2012.0,May,0
Rio En Medio,05P05,2013.0,May,0
Rio En Medio,05P05,2014.0,May,3
Rio En Medio,05P05,2015.0,May,0
Rio En Medio,05P05,2016.0,May,4
Rio En Medio,05P05,2017.0,May,5
Rio En Medio,05P05,2018.0,May,0
Rio Santa Barbara,05N24S,2014.0,May,24
Rio Santa Barbara,05N24S,2015.0,May,17
Rio Santa Barbara,05N24S,2016.0,May,28
Rio Santa Barbara,05N24S,2017.0,May,33
Rio Santa Barbara,05N24S,2018.0,May,0
Rio Santa Barbara,05N24S,2019.0,May,29
San Antonio Sink,06N15,1969.0,May,3
San Antonio Sink,06N15,1970.0,May,6
San Antonio Sink,06N15,1973.0,May,24
San Antonio Sink,06N15,1975.0,May,21
San Antonio Sink,06N15,1976.0,May,2
San Antonio Sink,06N15,1977.0,May,0
San Antonio Sink,06N15,1978.0,May,1
San Antonio Sink,06N15,1980.0,May,20
San Antonio Sink,06N15,1981.0,May,0
San Antonio Sink,06N15,1982.0,May,5
San Antonio Sink,06N15,1983.0,May,13
San Antonio Sink,06N15,1984.0,May,8
San Antonio Sink,06N15,1985.0,May,2
San Antonio Sink,06N15,1986.0,May,3
San Antonio Sink,06N15,1987.0,May,4
San Antonio Sink,06N15,1989.0,May,0
San Antonio Sink,06N15,1991.0,May,6
San Antonio Sink,06N15,1992.0,May,0
San Antonio Sink,06N15,1993.0,May,14
San Antonio Sink,06N15,1999.0,May,0
San Antonio Sink,06N15,2003.0,May,0
San Antonio Sink,06N15,2005.0,May,5
San Antonio Sink,06N15,2007.0,May,0
San Antonio Sink,06N15,2008.0,May,8
San Antonio Sink,06N15,2009.0,May,4
San Antonio Sink,06N15,2010.0,May,1
San Antonio Sink,06N15,2011.0,May,0
San Antonio Sink,06N15,2012.0,May,0
San Antonio Sink,06N15,2013.0,May,0
San Antonio Sink,06N15,2014.0,May,0
San Antonio Sink,06N15,2015.0,May,0
San Antonio Sink,06N15,2016.0,May,0
San Antonio Sink,06N15,2017.0,May,3
San Antonio Sink,06N15,2018.0,May,0
San Antonio Sink,06N15,2019.0,May,2
Santa Fe,05P09S,2002.0,May,6
Santa Fe,05P09S,2003.0,May,49
Santa Fe,05P09S,2004.0,May,47
Santa Fe,05P09S,2005.0,May,69
Santa Fe,05P09S,2006.0,May,4
Santa Fe,05P09S,2007.0,May,40
Santa Fe,05P09S,2008.0,May,47
Santa Fe,05P09S,2009.0,May,43
Santa Fe,05P09S,2010.0,May,60
Santa Fe,05P09S,2011.0,May,18
Santa Fe,05P09S,2012.0,May,2
Santa Fe,05P09S,2013.0,May,22
Santa Fe,05P09S,2014.0,May,30
Santa Fe,05P09S,2015.0,May,31
Santa Fe,05P09S,2016.0,May,50
Santa Fe,05P09S,2017.0,May,47
Santa Fe,05P09S,2018.0,May,0
Santa Fe,05P09S,2019.0,May,44
Senorita Divide #2,06P10S,2002.0,May,0
Senorita Divide #2,06P10S,2003.0,May,1
Senorita Divide #2,06P10S,2004.0,May,1
Senorita Divide #2,06P10S,2005.0,May,6
Senorita Divide #2,06P10S,2006.0,May,0
Senorita Divide #2,06P10S,2007.0,May,1
Senorita Divide #2,06P10S,2008.0,May,1
Senorita Divide #2,06P10S,2009.0,May,1
Senorita Divide #2,06P10S,2010.0,May,1
Senorita Divide #2,06P10S,2011.0,May,0
Senorita Divide #2,06P10S,2012.0,May,0
Senorita Divide #2,06P10S,2013.0,May,0
Senorita Divide #2,06P10S,2014.0,May,0
Senorita Divide #2,06P10S,2015.0,May,0
Senorita Divide #2,06P10S,2016.0,May,0
Senorita Divide #2,06P10S,2017.0,May,0
Senorita Divide #2,06P10S,2018.0,May,0
Senorita Divide #2,06P10S,2019.0,May,0
Shuree,05N23S,2011.0,May,0
Shuree,05N23S,2012.0,May,0
Shuree,05N23S,2013.0,May,0
Shuree,05N23S,2014.0,May,0
Shuree,05N23S,2015.0,May,0
Shuree,05N23S,2016.0,May,2
Shuree,05N23S,2017.0,May,1
Shuree,05N23S,2018.0,May,0
Shuree,05N23S,2019.0,May,0
Sierra Blanca,05R01S,2004.0,May,0
Sierra Blanca,05R01S,2005.0,May,19
Sierra Blanca,05R01S,2008.0,May,1
Sierra Blanca,05R01S,2010.0,May,40
Sierra Blanca,05R01S,2011.0,May,0
Sierra Blanca,05R01S,2012.0,May,0
Sierra Blanca,05R01S,2013.0,May,0
Sierra Blanca,05R01S,2014.0,May,0
Sierra Blanca,05R01S,2015.0,May,0
Sierra Blanca,05R01S,2016.0,May,0
Sierra Blanca,05R01S,2017.0,May,4
Sierra Blanca,05R01S,2018.0,May,0
Sierra Blanca,05R01S,2019.0,May,0
Signal Peak,08T01S,2002.0,May,0
Signal Peak,08T01S,2004.0,May,0
Signal Peak,08T01S,2005.0,May,0
Signal Peak,08T01S,2006.0,May,0
Signal Peak,08T01S,2009.0,May,0
Signal Peak,08T01S,2010.0,May,0
Signal Peak,08T01S,2011.0,May,0
Signal Peak,08T01S,2012.0,May,0
Signal Peak,08T01S,2013.0,May,0
Signal Peak,08T01S,2014.0,May,0
Signal Peak,08T01S,2015.0,May,0
Signal Peak,08T01S,2016.0,May,0
Signal Peak,08T01S,2017.0,May,0
Signal Peak,08T01S,2018.0,May,0
Signal Peak,08T01S,2019.0,May,0
Silver Creek Divide,08S08S,2002.0,May,0
Silver Creek Divide,08S08S,2003.0,May,1
Silver Creek Divide,08S08S,2004.0,May,1
Silver Creek Divide,08S08S,2005.0,May,1
Silver Creek Divide,08S08S,2007.0,May,0
Silver Creek Divide,08S08S,2008.0,May,0
Silver Creek Divide,08S08S,2009.0,May,1
Silver Creek Divide,08S08S,2010.0,May,17
Silver Creek Divide,08S08S,2011.0,May,0
Silver Creek Divide,08S08S,2012.0,May,0
Silver Creek Divide,08S08S,2013.0,May,0
Silver Creek Divide,08S08S,2014.0,May,0
Silver Creek Divide,08S08S,2015.0,May,0
Silver Creek Divide,08S08S,2016.0,May,0
Silver Creek Divide,08S08S,2017.0,May,0
Silver Creek Divide,08S08S,2018.0,May,0
Silver Creek Divide,08S08S,2019.0,May,0
State Line,09S08,1973.0,May,0
Taos Canyon,05N02,1965.0,May,20
Taos Canyon,05N02,1973.0,May,22
Taos Canyon,05N02,1975.0,May,11
Taos Powderhorn,05N14,1989.0,May,40
Taos Powderhorn,05N14,1990.0,May,65
Taos Powderhorn,05N14,1991.0,May,71
Taos Powderhorn,05N14,1992.0,May,56
Taos Powderhorn,05N14,1993.0,May,93
Taos Powderhorn,05N14,1994.0,May,101
Taos Powderhorn,05N14,1995.0,May,118
Taos Powderhorn,05N14,1996.0,May,39
Taos Powderhorn,05N14,1997.0,May,87
Taos Powderhorn,05N14,1998.0,May,89
Taos Powderhorn,05N14,1999.0,May,68
Taos Powderhorn,05N14,2000.0,May,36
Taos Powderhorn,05N14,2001.0,May,86
Taos Powderhorn,05N14,2002.0,May,5
Taos Powderhorn,05N14,2003.0,May,67
Taos Powderhorn,05N14,2004.0,May,56
Taos Powderhorn,05N14,2005.0,May,86
Taos Powderhorn,05N14,2006.0,May,22
Taos Powderhorn,05N14,2007.0,May,48
Taos Powderhorn,05N14,2008.0,May,77
Taos Powderhorn,05N14,2009.0,May,66
Taos Powderhorn,05N14,2010.0,May,76
Taos Powderhorn,05N14,2011.0,May,56
Taos Powderhorn,05N14,2012.0,May,41
Taos Powderhorn,05N14,2013.0,May,40
Taos Powderhorn,05N14,2014.0,May,48
Taos Powderhorn,05N14,2015.0,May,42
Taos Powderhorn,05N14,2016.0,May,56
Taos Powderhorn,05N14,2017.0,May,69
Taos Powderhorn,05N14,2018.0,May,10
Taos Powderhorn,05N14,2019.0,May,76
Taos Powderhorn,05N14S,2011.0,May,64
Taos Powderhorn,05N14S,2012.0,May,69
Taos Powderhorn,05N14S,2013.0,May,46
Taos Powderhorn,05N14S,2014.0,May,56
Taos Powderhorn,05N14S,2015.0,May,50
Taos Powderhorn,05N14S,2016.0,May,67
Taos Powderhorn,05N14S,2017.0,May,93
Taos Powderhorn,05N14S,2018.0,May,15
Taos Powderhorn,05N14S,2019.0,May,71
Tres Ritos,05N04,1973.0,May,15
Tres Ritos,05N04,1975.0,May,5
Tres Ritos,05N04S,2007.0,May,0
Tres Ritos,05N04S,2008.0,May,0
Tres Ritos,05N04S,2010.0,May,1
Tres Ritos,05N04S,2011.0,May,0
Tres Ritos,05N04S,2012.0,May,0
Tres Ritos,05N04S,2013.0,May,0
Tres Ritos,05N04S,2014.0,May,0
Tres Ritos,05N04S,2015.0,May,0
Tres Ritos,05N04S,2016.0,May,0
Tres Ritos,05N04S,2017.0,May,0
Tres Ritos,05N04S,2018.0,May,0
Tres Ritos,05N04S,2019.0,May,0
Vacas Locas,06N16S,2002.0,May,0
Vacas Locas,06N16S,2003.0,May,0
Vacas Locas,06N16S,2004.0,May,0
Vacas Locas,06N16S,2005.0,May,10
Vacas Locas,06N16S,2006.0,May,0
Vacas Locas,06N16S,2007.0,May,0
Vacas Locas,06N16S,2008.0,May,0
Vacas Locas,06N16S,2010.0,May,1
Vacas Locas,06N16S,2011.0,May,1
Vacas Locas,06N16S,2012.0,May,0
Vacas Locas,06N16S,2013.0,May,0
Vacas Locas,06N16S,2014.0,May,3
Vacas Locas,06N16S,2015.0,May,0
Vacas Locas,06N16S,2016.0,May,1
Vacas Locas,06N16S,2017.0,May,2
Vacas Locas,06N16S,2018.0,May,0
Vacas Locas,06N16S,2019.0,May,0
Wesner Springs,05P08S,2002.0,May,0
Wesner Springs,05P08S,2003.0,May,22
Wesner Springs,05P08S,2004.0,May,37
Wesner Springs,05P08S,2005.0,May,49
Wesner Springs,05P08S,2006.0,May,3
Wesner Springs,05P08S,2007.0,May,17
Wesner Springs,05P08S,2008.0,May,24
Wesner Springs,05P08S,2009.0,May,14
Wesner Springs,05P08S,2010.0,May,30
Wesner Springs,05P08S,2011.0,May,0
Wesner Springs,05P08S,2012.0,May,1
Wesner Springs,05P08S,2013.0,May,0
Wesner Springs,05P08S,2014.0,May,4
Wesner Springs,05P08S,2015.0,May,18
Wesner Springs,05P08S,2016.0,May,26
Wesner Springs,05P08S,2017.0,May,17
Wesner Springs,05P08S,2018.0,May,0
Wesner Springs,05P08S,2019.0,May,42
Bateman,06N04S,2002.0,June,0
Bateman,06N04S,2003.0,June,0
Bateman,06N04S,2004.0,June,0
Bateman,06N04S,2005.0,June,1
Bateman,06N04S,2007.0,June,1
Bateman,06N04S,2008.0,June,1
Bateman,06N04S,2009.0,June,1
Bateman,06N04S,2010.0,June,0
Bateman,06N04S,2011.0,June,0
Bateman,06N04S,2012.0,June,0
Bateman,06N04S,2013.0,June,0
Bateman,06N04S,2014.0,June,0
Bateman,06N04S,2015.0,June,0
Bateman,06N04S,2016.0,June,0
Bateman,06N04S,2017.0,June,0
Bateman,06N04S,2018.0,June,0
Bateman,06N04S,2019.0,June,0
Chamita,06N03S,2002.0,June,0
Chamita,06N03S,2003.0,June,0
Chamita,06N03S,2004.0,June,0
Chamita,06N03S,2007.0,June,2
Chamita,06N03S,2010.0,June,1
Chamita,06N03S,2011.0,June,0
Chamita,06N03S,2012.0,June,0
Chamita,06N03S,2013.0,June,0
Chamita,06N03S,2014.0,June,0
Chamita,06N03S,2015.0,June,0
Chamita,06N03S,2016.0,June,0
Chamita,06N03S,2017.0,June,0
Chamita,06N03S,2018.0,June,0
Chamita,06N03S,2019.0,June,0
Elk Cabin,05P04S,2002.0,June,0
Elk Cabin,05P04S,2003.0,June,0
Elk Cabin,05P04S,2005.0,June,0
Elk Cabin,05P04S,2006.0,June,0
Elk Cabin,05P04S,2007.0,June,0
Elk Cabin,05P04S,2008.0,June,0
Elk Cabin,05P04S,2009.0,June,0
Elk Cabin,05P04S,2011.0,June,0
Elk Cabin,05P04S,2012.0,June,0
Elk Cabin,05P04S,2013.0,June,0
Elk Cabin,05P04S,2014.0,June,0
Elk Cabin,05P04S,2015.0,June,0
Elk Cabin,05P04S,2016.0,June,0
Elk Cabin,05P04S,2017.0,June,0
Elk Cabin,05P04S,2018.0,June,0
Elk Cabin,05P04S,2019.0,June,0
Frisco Divide,08S01S,2002.0,June,0
Frisco Divide,08S01S,2004.0,June,0
Frisco Divide,08S01S,2009.0,June,0
Frisco Divide,08S01S,2010.0,June,0
Frisco Divide,08S01S,2011.0,June,0
Frisco Divide,08S01S,2012.0,June,0
Frisco Divide,08S01S,2013.0,June,0
Frisco Divide,08S01S,2014.0,June,0
Frisco Divide,08S01S,2015.0,June,0
Frisco Divide,08S01S,2016.0,June,0
Frisco Divide,08S01S,2017.0,June,0
Frisco Divide,08S01S,2018.0,June,0
Frisco Divide,08S01S,2019.0,June,0
Gallegos Peak,05N18S,2002.0,June,0
Gallegos Peak,05N18S,2003.0,June,0
Gallegos Peak,05N18S,2004.0,June,0
Gallegos Peak,05N18S,2005.0,June,0
Gallegos Peak,05N18S,2006.0,June,0
Gallegos Peak,05N18S,2007.0,June,0
Gallegos Peak,05N18S,2009.0,June,0
Gallegos Peak,05N18S,2010.0,June,0
Gallegos Peak,05N18S,2011.0,June,0
Gallegos Peak,05N18S,2012.0,June,0
Gallegos Peak,05N18S,2013.0,June,0
Gallegos Peak,05N18S,2014.0,June,0
Gallegos Peak,05N18S,2015.0,June,0
Gallegos Peak,05N18S,2016.0,June,0
Gallegos Peak,05N18S,2017.0,June,0
Gallegos Peak,05N18S,2018.0,June,0
Gallegos Peak,05N18S,2019.0,June,0
Hopewell,06N14S,2002.0,June,0
Hopewell,06N14S,2003.0,June,0
Hopewell,06N14S,2004.0,June,0
Hopewell,06N14S,2005.0,June,0
Hopewell,06N14S,2009.0,June,0
Hopewell,06N14S,2011.0,June,0
Hopewell,06N14S,2012.0,June,0
Hopewell,06N14S,2013.0,June,0
Hopewell,06N14S,2014.0,June,0
Hopewell,06N14S,2015.0,June,0
Hopewell,06N14S,2016.0,June,0
Hopewell,06N14S,2017.0,June,0
Hopewell,06N14S,2018.0,June,0
Hopewell,06N14S,2019.0,June,0
Lookout Mountain,07S04S,2002.0,June,0
Lookout Mountain,07S04S,2003.0,June,0
Lookout Mountain,07S04S,2004.0,June,0
Lookout Mountain,07S04S,2005.0,June,0
Lookout Mountain,07S04S,2008.0,June,0
Lookout Mountain,07S04S,2009.0,June,0
Lookout Mountain,07S04S,2010.0,June,0
Lookout Mountain,07S04S,2011.0,June,0
Lookout Mountain,07S04S,2012.0,June,0
Lookout Mountain,07S04S,2013.0,June,0
Lookout Mountain,07S04S,2014.0,June,0
Lookout Mountain,07S04S,2015.0,June,0
Lookout Mountain,07S04S,2016.0,June,0
Lookout Mountain,07S04S,2017.0,June,0
Lookout Mountain,07S04S,2018.0,June,0
Lookout Mountain,07S04S,2019.0,June,0
Mcknight Cabin,07S03S,2004.0,June,1
Mcknight Cabin,07S03S,2007.0,June,0
Mcknight Cabin,07S03S,2009.0,June,0
Mcknight Cabin,07S03S,2010.0,June,0
Mcknight Cabin,07S03S,2011.0,June,0
Mcknight Cabin,07S03S,2012.0,June,0
Mcknight Cabin,07S03S,2013.0,June,0
Mcknight Cabin,07S03S,2014.0,June,0
Mcknight Cabin,07S03S,2015.0,June,0
Mcknight Cabin,07S03S,2016.0,June,0
Mcknight Cabin,07S03S,2017.0,June,0
Mcknight Cabin,07S03S,2018.0,June,0
Mcknight Cabin,07S03S,2019.0,June,0
Navajo Whiskey Ck,08N03S,2009.0,June,1
Navajo Whiskey Ck,08N03S,2010.0,June,0
Navajo Whiskey Ck,08N03S,2011.0,June,0
Navajo Whiskey Ck,08N03S,2012.0,June,0
Navajo Whiskey Ck,08N03S,2013.0,June,0
Navajo Whiskey Ck,08N03S,2014.0,June,0
Navajo Whiskey Ck,08N03S,2015.0,June,0
Navajo Whiskey Ck,08N03S,2016.0,June,0
Navajo Whiskey Ck,08N03S,2017.0,June,0
Navajo Whiskey Ck,08N03S,2018.0,June,0
Navajo Whiskey Ck,08N03S,2019.0,June,0
North Costilla,05N16S,2003.0,June,0
North Costilla,05N16S,2004.0,June,0
North Costilla,05N16S,2005.0,June,1
North Costilla,05N16S,2006.0,June,4
North Costilla,05N16S,2007.0,June,1
North Costilla,05N16S,2008.0,June,1
North Costilla,05N16S,2009.0,June,2
North Costilla,05N16S,2010.0,June,1
North Costilla,05N16S,2011.0,June,0
North Costilla,05N16S,2012.0,June,0
North Costilla,05N16S,2013.0,June,0
North Costilla,05N16S,2014.0,June,0
North Costilla,05N16S,2015.0,June,0
North Costilla,05N16S,2016.0,June,0
North Costilla,05N16S,2017.0,June,0
North Costilla,05N16S,2018.0,June,0
North Costilla,05N16S,2019.0,June,0
Palo,05N13S,2011.0,June,0
Palo,05N13S,2012.0,June,0
Palo,05N13S,2013.0,June,0
Palo,05N13S,2014.0,June,0
Palo,05N13S,2015.0,June,0
Palo,05N13S,2016.0,June,0
Palo,05N13S,2017.0,June,0
Palo,05N13S,2018.0,June,0
Palo,05N13S,2019.0,June,0
Quemazon,06P01S,2002.0,June,0
Quemazon,06P01S,2004.0,June,0
Quemazon,06P01S,2005.0,June,0
Quemazon,06P01S,2006.0,June,0
Quemazon,06P01S,2008.0,June,1
Quemazon,06P01S,2009.0,June,2
Quemazon,06P01S,2010.0,June,1
Quemazon,06P01S,2011.0,June,0
Quemazon,06P01S,2012.0,June,0
Quemazon,06P01S,2013.0,June,0
Quemazon,06P01S,2014.0,June,0
Quemazon,06P01S,2015.0,June,0
Quemazon,06P01S,2016.0,June,0
Quemazon,06P01S,2017.0,June,0
Quemazon,06P01S,2018.0,June,0
Quemazon,06P01S,2019.0,June,0
Red River Pass #2,05N11S,2002.0,June,0
Red River Pass #2,05N11S,2003.0,June,0
Red River Pass #2,05N11S,2004.0,June,0
Red River Pass #2,05N11S,2006.0,June,0
Red River Pass #2,05N11S,2007.0,June,0
Red River Pass #2,05N11S,2008.0,June,0
Red River Pass #2,05N11S,2009.0,June,0
Red River Pass #2,05N11S,2010.0,June,0
Red River Pass #2,05N11S,2011.0,June,0
Red River Pass #2,05N11S,2012.0,June,0
Red River Pass #2,05N11S,2013.0,June,0
Red River Pass #2,05N11S,2014.0,June,0
Red River Pass #2,05N11S,2015.0,June,0
Red River Pass #2,05N11S,2016.0,June,0
Red River Pass #2,05N11S,2017.0,June,0
Red River Pass #2,05N11S,2018.0,June,0
Red River Pass #2,05N11S,2019.0,June,0
Rice Park,08P03S,1999.0,June,0
Rice Park,08P03S,2000.0,June,0
Rice Park,08P03S,2001.0,June,0
Rice Park,08P03S,2002.0,June,0
Rice Park,08P03S,2003.0,June,0
Rice Park,08P03S,2005.0,June,0
Rice Park,08P03S,2006.0,June,0
Rice Park,08P03S,2007.0,June,0
Rice Park,08P03S,2009.0,June,1
Rice Park,08P03S,2011.0,June,0
Rice Park,08P03S,2012.0,June,0
Rice Park,08P03S,2013.0,June,0
Rice Park,08P03S,2014.0,June,0
Rice Park,08P03S,2015.0,June,0
Rice Park,08P03S,2016.0,June,0
Rice Park,08P03S,2017.0,June,0
Rice Park,08P03S,2018.0,June,0
Rice Park,08P03S,2019.0,June,0
Rio Santa Barbara,05N24S,2014.0,June,0
Rio Santa Barbara,05N24S,2015.0,June,0
Rio Santa Barbara,05N24S,2016.0,June,0
Rio Santa Barbara,05N24S,2017.0,June,0
Rio Santa Barbara,05N24S,2018.0,June,0
Rio Santa Barbara,05N24S,2019.0,June,1
Santa Fe,05P09S,2002.0,June,0
Santa Fe,05P09S,2003.0,June,3
Santa Fe,05P09S,2004.0,June,0
Santa Fe,05P09S,2005.0,June,29
Santa Fe,05P09S,2006.0,June,1
Santa Fe,05P09S,2007.0,June,15
Santa Fe,05P09S,2008.0,June,21
Santa Fe,05P09S,2009.0,June,1
Santa Fe,05P09S,2010.0,June,18
Santa Fe,05P09S,2011.0,June,0
Santa Fe,05P09S,2012.0,June,0
Santa Fe,05P09S,2013.0,June,0
Santa Fe,05P09S,2014.0,June,1
Santa Fe,05P09S,2015.0,June,24
Santa Fe,05P09S,2016.0,June,6
Santa Fe,05P09S,2017.0,June,0
Santa Fe,05P09S,2018.0,June,0
Santa Fe,05P09S,2019.0,June,21
Senorita Divide #2,06P10S,2002.0,June,0
Senorita Divide #2,06P10S,2003.0,June,1
Senorita Divide #2,06P10S,2004.0,June,0
Senorita Divide #2,06P10S,2005.0,June,1
Senorita Divide #2,06P10S,2006.0,June,0
Senorita Divide #2,06P10S,2007.0,June,1
Senorita Divide #2,06P10S,2008.0,June,1
Senorita Divide #2,06P10S,2009.0,June,1
Senorita Divide #2,06P10S,2011.0,June,0
Senorita Divide #2,06P10S,2012.0,June,0
Senorita Divide #2,06P10S,2013.0,June,0
Senorita Divide #2,06P10S,2014.0,June,0
Senorita Divide #2,06P10S,2015.0,June,0
Senorita Divide #2,06P10S,2016.0,June,0
Senorita Divide #2,06P10S,2017.0,June,0
Senorita Divide #2,06P10S,2018.0,June,0
Senorita Divide #2,06P10S,2019.0,June,0
Shuree,05N23S,2011.0,June,0
Shuree,05N23S,2012.0,June,0
Shuree,05N23S,2013.0,June,0
Shuree,05N23S,2014.0,June,0
Shuree,05N23S,2015.0,June,0
Shuree,05N23S,2016.0,June,0
Shuree,05N23S,2017.0,June,0
Shuree,05N23S,2018.0,June,0
Shuree,05N23S,2019.0,June,0
Sierra Blanca,05R01S,2004.0,June,1
Sierra Blanca,05R01S,2010.0,June,0
Sierra Blanca,05R01S,2011.0,June,0
Sierra Blanca,05R01S,2012.0,June,0
Sierra Blanca,05R01S,2013.0,June,0
Sierra Blanca,05R01S,2014.0,June,0
Sierra Blanca,05R01S,2015.0,June,0
Sierra Blanca,05R01S,2016.0,June,0
Sierra Blanca,05R01S,2017.0,June,0
Sierra Blanca,05R01S,2018.0,June,0
Sierra Blanca,05R01S,2019.0,June,0
Signal Peak,08T01S,2002.0,June,0
Signal Peak,08T01S,2003.0,June,0
Signal Peak,08T01S,2004.0,June,0
